#,,,,,"generated_by='OpenQuake engine 3.23.0', start_date='2025-04-07T12:19:27', checksum=1985872743, investigation_time=50.0, mag_bin_edges=[4.75, 5.0, 5.25, 5.5, 5.75, 6.0, 6.25, 6.5, 6.75, 7.0, 7.25], dist_bin_edges=[0.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0], lon_bin_edges=[12.791458131336514, 14.008341868663488], lat_bin_edges=[41.90104, 42.800360000000005], eps_bin_edges=[-3.0, 3.0], tectonic_region_types=['Active Shallow Crust'], lon=13.3999, lat=42.3507, weights=[1.0], rlz_ids=[0]"
imt,iml,poe,mag,dist,rlz0
SA(0.1),2.67235E+00,2.49750E-03,6.37500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.37500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,2.50000E+00,3.67764E-05
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,7.50000E+00,6.87835E-05
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,1.25000E+01,2.09521E-05
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,1.75000E+01,1.04044E-05
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,2.25000E+01,1.84149E-06
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.62500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,2.50000E+00,4.18872E-05
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,7.50000E+00,4.72644E-05
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,1.25000E+01,1.91814E-05
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,1.75000E+01,1.46138E-05
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,2.25000E+01,1.89143E-06
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,2.75000E+01,9.38644E-08
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,6.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,7.50000E+00,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67235E+00,2.49750E-03,7.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,7.50000E+00,1.49618E-05
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,4.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,7.50000E+00,9.91047E-05
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,7.50000E+00,6.56356E-04
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,1.25000E+01,2.35481E-05
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,1.75000E+01,1.07368E-05
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.37500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,7.50000E+00,4.22826E-04
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,1.25000E+01,1.97471E-05
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,1.75000E+01,1.05004E-05
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.62500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,7.50000E+00,3.16506E-04
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,1.25000E+01,3.48819E-05
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,1.75000E+01,6.32465E-07
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,5.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,7.50000E+00,2.26128E-04
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,1.25000E+01,3.70782E-05
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,1.75000E+01,4.16799E-06
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,2.50000E+00,4.66367E-05
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,7.50000E+00,2.30169E-04
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,1.25000E+01,7.35100E-05
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,1.75000E+01,1.22649E-05
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,2.25000E+01,3.97164E-07
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.37500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,2.50000E+00,3.68033E-05
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,7.50000E+00,6.88380E-05
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,1.25000E+01,2.09730E-05
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,1.75000E+01,1.04173E-05
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,2.25000E+01,1.84586E-06
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.62500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,2.50000E+00,4.19183E-05
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,7.50000E+00,4.73013E-05
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,1.25000E+01,1.91985E-05
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,1.75000E+01,1.46283E-05
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,2.25000E+01,1.89422E-06
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,2.75000E+01,9.42661E-08
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,6.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,7.50000E+00,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.67167E+00,2.50000E-03,7.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,7.50000E+00,1.05580E-04
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,4.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,7.50000E+00,2.42451E-04
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,1.25000E+01,1.35184E-05
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,7.50000E+00,1.25972E-03
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,1.25000E+01,9.03918E-05
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,1.75000E+01,6.13939E-05
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.37500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,7.50000E+00,7.54100E-04
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,1.25000E+01,6.63853E-05
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,1.75000E+01,4.53929E-05
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.62500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,7.50000E+00,5.53277E-04
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,1.25000E+01,9.46084E-05
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,1.75000E+01,1.59439E-05
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,5.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,7.50000E+00,3.90097E-04
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,1.25000E+01,8.85215E-05
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,1.75000E+01,2.05131E-05
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,2.25000E+01,1.13871E-06
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,2.50000E+00,8.04120E-05
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,7.50000E+00,3.94688E-04
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,1.25000E+01,1.59703E-04
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,1.75000E+01,3.76986E-05
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,2.25000E+01,9.80854E-06
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.37500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,2.50000E+00,6.15623E-05
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,7.50000E+00,1.20475E-04
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,1.25000E+01,4.21037E-05
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,1.75000E+01,2.38751E-05
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,2.25000E+01,7.25477E-06
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,2.75000E+01,2.29858E-07
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.62500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,2.50000E+00,7.06890E-05
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,7.50000E+00,8.21055E-05
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,1.25000E+01,3.60162E-05
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,1.75000E+01,2.91168E-05
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,2.25000E+01,5.72394E-06
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,2.75000E+01,9.55623E-07
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,6.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,7.50000E+00,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.20306E+00,4.95000E-03,7.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,7.50000E+00,1.07619E-04
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,1.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,4.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,7.50000E+00,2.45583E-04
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,1.25000E+01,1.42226E-05
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,1.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.12500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,7.50000E+00,1.27223E-03
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,1.25000E+01,9.19083E-05
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,1.75000E+01,6.30434E-05
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.37500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,7.50000E+00,7.60767E-04
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,1.25000E+01,6.74438E-05
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,1.75000E+01,4.63446E-05
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.62500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,7.50000E+00,5.57997E-04
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,1.25000E+01,9.59426E-05
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,1.75000E+01,1.63533E-05
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,2.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,3.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,4.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,5.87500E+00,4.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,2.50000E+00,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,7.50000E+00,3.93345E-04
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,1.25000E+01,8.96520E-05
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,1.75000E+01,2.09188E-05
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,2.25000E+01,1.23063E-06
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,2.75000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,3.25000E+01,0.00000E+00
SA(0.1),2.19617E+00,5.00000E-03,6.12500E+00,3.75000E+01,0.00000E+00
